,fonte,author,title,intencionalidade,data,fato,conteudo,autenticidade,tipo,categoria,link,image
1073,G1,-,É #FAKE que imagem com ilusão de ótica é teste para estresse,xv,2000-01-01 00:00:00,False,Mensagem viral diz que desenho foi criado por neurologista japonês. Não é verdade.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/07/e-fake-que-imagem-com-ilusao-de-otica-e-teste-para-stress.ghtml,https://s2.glbimg.com/O1y0WTMsAPM9WBo1ojdm5khv5P0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/k/x/CBXpZmT12K8KhtsheHWw/header-materia-fato-ou-fake-ilusao-otica.jpg
1074,G1,-,É #FAKE que foto de homem espancado mostra funcionário do Carrefour suspeito de matar cachorro,xv,2000-01-01 00:00:00,False,Suspeito deu depoimento à polícia nesta quinta (6); ele não foi espancado por moradores. Texto falso tem circulado na web. ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/06/e-fake-que-foto-de-homem-espancado-mostra-funcionario-do-carrefour-suspeito-de-matar-cachorro.ghtml,https://s2.glbimg.com/kvtfSht1TbdV2fYnlexNMN9xgPM=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/Q/q/fnuiTCRuyRK9arPtVpmQ/header-materia-fato-ou-fake-espanca-carrefour.jpg
1075,G1,-,É #FAKE mensagem que diz que coco quente mata câncer ,xv,2000-01-01 00:00:00,False,Texto que circula em redes sociais sugere alternativas para tratamento. Ministério da Saúde afirma que a mensagem é falsa.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/05/e-fake-mensagem-que-diz-que-coco-quente-mata-cancer.ghtml,https://s2.glbimg.com/f1Zyoa1IEjBrCnNQMhoCu6RK2dw=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/35/35/7203535
1076,G1,-,É #FAKE que PF apreendeu baús de medicamentos da Cruz Vermelha com bilhões de dólares dentro,xv,2000-01-01 00:00:00,False,PF diz que não houve nenhuma ocorrência do gênero. Comitê Internacional da Cruz Vermelha diz que vídeo circula há pelo menos dois anos e que símbolo usado é falso. Vídeo circula em outros países e relaciona dinheiro apreendido a grupos islâmicos.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/03/e-fake-que-pf-apreendeu-baus-de-medicamentos-da-cruz-vermelha-com-bilhoes-de-dolares.ghtml,https://s2.glbimg.com/F7nTfVayV_GxaCS6PNEwfonvXtY=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/C/B/2lc5AtSzKdLU6iUeLt7g/header-bau-cruzvermelha.jpg
1077,G1,-,É #FAKE mensagem que diz que placa do Mercosul vai destinar dinheiro a entidade de Cuba,xv,2000-01-01 00:00:00,False,Mensagem que circula em redes sociais apresenta placa com logotipo não previsto pelos órgãos oficiais.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/29/e-fake-mensagem-que-diz-que-placa-do-mercosul-vai-destinar-dinheiro-a-entidade-de-cuba.ghtml,https://s2.glbimg.com/b_VYYnelcmWeoTrEcsZCfN4ECVk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/I/d/ajM83wQcOafmlISupb7Q/header-materia-fato-ou-fake.jpg
1078,G1,-,É #FAKE que Comissão de Direitos Humanos pediu prisão de homem que reagiu e agrediu assaltante,xv,2000-01-01 00:00:00,False,Afirmação é baseada em vídeo sobre tentativa de roubo que viralizou. Não houve pedido de prisão da vítima.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/29/e-fake-que-comissao-de-direitos-humanos-pediu-prisao-de-homem-que-reagiu-e-agrediu-assaltante.ghtml,https://s2.glbimg.com/XG2JjJGYH7DJYDp2WdgXuYXs4X0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/g/q/ZK42dXSKSVJG0L6LibAQ/header-fake-comissao.jpg
1079,G1,-,É #FAKE que vídeo em que mãe usa filha para furtar bolsa em shopping tenha sido gravado no Rio,xv,2000-01-01 00:00:00,False,Vídeo trata de caso que ocorreu na África do Sul. Ele vem sendo compartilhado nas redes sociais como se tivesse ocorrido no Rio de Janeiro.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/27/e-fake-que-video-em-que-mae-usa-filha-para-furtar-bolsa-em-shopping-tenha-sido-gravado-no-rio.ghtml,https://s2.glbimg.com/27AaQbz3UhFtVfrU-grhW1XzbKQ=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/I/B/sEpbvDT2KpwP5DgAgkIg/header-fake-furto-rj.jpg
1080,G1,-,É #FAKE que 'barrinha colorida' em caixa de leite indique produto vencido que voltou ao mercado,xv,2000-01-01 00:00:00,False,"Mensagem com imagens de caixas de leite circula nas redes sociais. Segundo a Tetra Pak, que fabrica as embalagens, a barra colorida é um teste de cores para o controle de qualidade de impressão das caixas.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/27/e-fake-que-barrinha-colorida-em-caixa-de-leite-quer-dizer-que-produto-venceu-mas-voltou-ao-mercado.ghtml,https://s2.glbimg.com/cVMgY8DMMYxx302H78GEupEG7Tw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/7/k/HlAjwmSBCobmePT0IJJQ/header-fake-leite.png
1081,G1,-,É #FAKE que filha de Che Guevara comandou Mais Médicos ,xv,2000-01-01 00:00:00,False,Mensagens com montagem de fotos circulam em redes sociais. Ela jamais foi coordenadora do programa.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/24/e-fake-que-filha-de-che-guevara-comandou-mais-medicos.ghtml,https://s2.glbimg.com/WQsY4TUeUKALKnocLzs4QsgSjPU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/L/F/XQ8xIUT2uNqC9kQqzM6g/filhache-header.jpg
1082,G1,-,É #FAKE que há apenas duas faculdades de medicina em Cuba que só formam 300 médicos por ano,xv,2000-01-01 00:00:00,False,Texto de 2014 voltou a circular nas redes sociais após decisão de país sair do Mais Médicos. Ele é falso.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/21/e-fake-que-ha-apenas-duas-faculdades-de-medicina-em-cuba-que-so-formam-300-medicos-por-ano.ghtml,https://s2.glbimg.com/cyy_wogdaPbp2FCf8YNzbOVT5q8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/b/I/XY3hyXQd2FH6V3BLqsow/header-fake-cuba.jpg
1083,G1,-,É #FAKE que Bolsonaro se aposentou do Exército por insanidade mental,xv,2000-01-01 00:00:00,False,"Ele foi transferido automaticamente para a reserva em 1988 ao ser eleito vereador, como determina o Estatuto dos Militares.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/17/e-fake-que-bolsonaro-se-aposentou-do-exercito-por-insanidade-mental.ghtml,https://s2.glbimg.com/mr44vvrmwb4043LNjPCYdE_ECJQ=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/P/z/HADxi7Qv2jTjCg3JPV1Q/header-bolsonaro-aposenta.jpg
1084,G1,-,É #FAKE que general Mourão fez post dizendo que livros dirão que Bolsonaro será lembrado por libertar 8 mil cubanos da escravidão,xv,2000-01-01 00:00:00,False,Print de tuíte falso atribui frase ao vice-presidente eleito; assessoria dele informou que perfil é falso e ele não deu essa declaração,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/16/e-fake-que-general-mourao-fez-post-dizendo-que-livros-dirao-que-bolsonaro-sera-lembrado-por-libertar-8-mil-cubanos-da-escravidao.ghtml,https://s2.glbimg.com/clUqb7idvlKD17NvfdiwZaxFXCg=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/o/b/ozAhxhRz62gpD8xSPDVQ/header-mourao-fof.jpg
1085,G1,-,É #FAKE texto que diz que usar celular no escuro causa câncer no olho,xv,2000-01-01 00:00:00,False,Mensagem circula em redes sociais no Brasil e no exterior. Especialistas desconhecem casos e dizem que texto não tem base científica. Alerta não foi feito por pesquisadores citados.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/14/e-fake-texto-que-diz-que-usar-celular-no-escuro-causa-cancer-no-olho.ghtml,https://s2.glbimg.com/8n4UJDMUD-oc-GH837KEJF8LXn0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/h/J/Wb3YbASvKoac5C2DhqJw/header-maculopatia-fake.jpg
1086,G1,-,É #FAKE que carro de empresa de engenharia aplica multas em rodovia,xv,2000-01-01 00:00:00,False,"Em vídeo que circula em redes sociais, narrador afirma que equipamento é radar. Empresa de engenharia dona do carro e concessionária que administra a Raposo Tavares explicam que veículo mede qualidade do asfalto.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/13/e-fake-que-carro-de-empresa-de-engenharia-aplica-multas-em-rodovia.ghtml,https://s2.glbimg.com/mi_jxUmX0TZK7vuLCTzUHE62w6I=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/s/0/A2z7HMTNuQTsluKCxtug/raposo.jpg
1087,G1,-,É #FAKE que vídeo mostra cemitério de carretas de empresa de Eike Batista,xv,2000-01-01 00:00:00,False,"Vídeo é antigo e caminhões não estão abandonados. Eles também não são de Eike Batista. Empresa tem empréstimos com o BNDES, mas risco de calote, se houver, não é do banco público.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/12/e-fake-que-video-mostra-cemiterio-de-carretas-de-empresa-de-eike-batista.ghtml,https://s2.glbimg.com/A66sztCKeTQixC49Q9P3UZyEk8g=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/c/e/F03rUsSSuo8fc14cW6kA/header-fake.jpg
1088,G1,-,É #FAKE que estátua de Che Guevara foi retirada de cidade após eleição de Bolsonaro,xv,2000-01-01 00:00:00,False,"Monumento foi removido em Paraíba do Sul, RJ, em 2017, a pedido do Ministério Público por estar em área tombada. Prefeitura diz que estátua está guardada e ainda não há previsão de instalação em outro local.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/09/e-fake-que-estatua-de-che-guevara-foi-retirada-de-cidade-apos-eleicao-de-bolsonaro.ghtml,https://s2.glbimg.com/PhxJcNhKDfKNNpa2RzOMUrd8N1Y=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/Q/9/RECHczRBSiIAnMBabhMA/header-materia-fato-ou-fake-che-guevara.jpg
1089,G1,-,É #FAKE que Gleisi Hoffmann enviou ofício ao TSE para impedir doação de Bolsonaro à Santa Casa de Juiz de Fora,xv,2000-01-01 00:00:00,False,Texto que circula nas redes tem erros de ortografia e não é verdadeiro. Presidente do PT critica mensagens falsas quem têm circulado na web. ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/08/e-fake-que-gleisi-hoffmann-quer-impedir-doacao-de-bolsonaro-a-santa-casa-de-juiz-de-fora.ghtml,https://s2.glbimg.com/q-n6_412GgmuZd6iVakfwJX9wNQ=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/m/v/P8z3t5TkApUU8Sc0gkLw/header-gleisi-doacao.jpg
1090,G1,-,É #FAKE que Lewandowski quer 'sessão secreta' para julgar libertação de Lula,xv,2000-01-01 00:00:00,False,Mensagem falsa circula nas redes. STF ressalta que todos os julgamentos são públicos.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/08/e-fake-que-lewandowski-quer-sessao-secreta-para-julgar-libertacao-de-lula.ghtml,https://s2.glbimg.com/KC190ocOWA8rO6uoyuQJgiPsilI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/j/hXh7qjRFuJBlEq11hNvg/fato-ou-fake-header.png
1091,G1,-,É #FAKE que Cármen Lúcia disse após a eleição que se brasileiro soubesse tudo que ela sabe seria difícil dormir ,xv,2000-01-01 00:00:00,False,"Frase da ministra foi dita, na verdade, em 2017 e fazia referência à situação dos presídios. Montagem que circula em redes sociais diz que ela faz menção ao futuro governo Bolsonaro, o que não é verdade.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/07/e-fake-que-carmen-lucia-disse-apos-a-eleicao-que-se-brasileiro-soubesse-tudo-que-ela-sabe-seria-dificil-dormir.ghtml,https://s2.glbimg.com/EKsaoN-cERb1b3ixgd2WYqszGBk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/A/C/x5MBS4SK2yQdi6aiBPLw/header-carmen-lucia.jpg
1092,G1,-,É #FAKE que ministro suíço teve ataque de riso ao falar de Lula e Gleisi Hoffmann,xv,2000-01-01 00:00:00,False,"O vídeo, na verdade, foi gravado em 2010. Político falava de um assunto interno de seu país; legendas adicionadas fazem tradução errada da fala de Hans-Rudolf Merz.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/05/e-fake-que-ministro-suico-teve-ataque-de-riso-ao-falar-de-lula-e-gleisi-hoffmann.ghtml,https://s2.glbimg.com/TeD5gVe_86-KXeEjIunmgAD6CH4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/i/f/NvpEQdTYilYBjo1POHyQ/merz2018.jpg
1093,G1,-,É #FAKE que Enem 2018 foi cancelado por suspeitas de fraude,xv,2000-01-01 00:00:00,False,Imagem com logo do G1 alerta para fraudes na prova. Ela é falsa.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/04/e-fake-que-enem-2018-foi-cancelado-por-suspeitas-de-fraude.ghtml,https://s2.glbimg.com/KC190ocOWA8rO6uoyuQJgiPsilI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/j/hXh7qjRFuJBlEq11hNvg/fato-ou-fake-header.png
1094,G1,-,É #FAKE que Forças Armadas distribuirão alimentos de campanha de arrecadação na posse de Bolsonaro  ,xv,2000-01-01 00:00:00,False,"Mensagem compartilhada nas redes sociais é falsa, segundo o Ministério da Defesa. ",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/02/e-fake-que-forcas-armadas-distribuirao-alimentos-de-campanha-de-arrecadacao-na-posse-de-bolsonaro.ghtml,https://s2.glbimg.com/wmGNm5-LU_5YkVVfEeJEuHegGlM=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/h/y/6YmaHeSqApFvNKpWigsg/header-forcas-armadas.png
1095,G1,-,"É #FAKE que Chico, Caetano e Gil recebem 'Bolsa Ditadura' e que ex-presidentes recebem aposentadoria pelo cargo",xv,2000-01-01 00:00:00,False,Mensagem que circula em redes sociais tem erros de informação sobre o que é e quem recebe indenização decorrente de anistia política.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/02/e-fake-que-chico-caetano-e-gil-recebem-bolsa-ditadura-e-que-ex-presidentes-recebem-aposentadoria-pelo-cargo.ghtml,https://s2.glbimg.com/KC190ocOWA8rO6uoyuQJgiPsilI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/j/hXh7qjRFuJBlEq11hNvg/fato-ou-fake-header.png
1096,G1,-,É #FAKE que Toyota e Aryzta anunciaram megainvestimentos após Bolsonaro ser eleito,xv,2000-01-01 00:00:00,False,Notícias de setembro têm sido compartilhadas nas redes sociais como se fossem atuais.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/11/01/e-fake-que-toyota-e-aryzta-anunciaram-megainvestimentos-apos-bolsonaro-ser-eleito.ghtml,https://s2.glbimg.com/V3SLDA-BofImNvAUPbBvzNjNtgE=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/w/D/7iH8XsRdycvA7MH4OtQw/header-efeito-bolsonaro.jpg
1097,G1,-,É #FAKE que vídeo mostra Haddad bêbado e chorando após vitória de Bolsonaro,xv,2000-01-01 00:00:00,False,Texto que acompanha vídeo diz que o petista gravou depoimento bêbado e emocionado depois da derrota para Jair Bolsonaro no 2º turno. Gravação é antiga e foi tirada de contexto.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/10/30/e-fake-que-video-mostra-haddad-bebado-e-chorando-apos-vitoria-de-bolsonaro.ghtml,https://s2.glbimg.com/3AlhQ4kHSx9c8hGX-bVo-crJc9A=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/m/6/urqBPRRZmBGoArWgOg9g/haddad-chora-fake-header.jpg
1098,G1,-,É #FAKE que Haddad criou 'kit gay' e que Câmara realizou seminário LGBT infantil ,xv,2000-01-01 00:00:00,False,Presidente eleito Jair Bolsonaro voltou a falar sobre os dois temas em entrevista ao Jornal Nacional ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/e-fake-que-haddad-criou-kit-gay-e-que-camara-realizou-seminario-lgbt-infantil.ghtml,https://s2.glbimg.com/BYKCAg6VC2Bcba_KGO3T34BcoJc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/53/37/7123753
1099,G1,-,FATO ou FAKE: quase mil checagens na eleição,xv,2000-01-01 00:00:00,False,"Equipe fez a checagem de 759 frases ditas por políticos e de 200 boatos disseminados na web. São, ao todo, 959 verificações feitas. No fim de semana, parceria uniu as principais agências de checagem do país.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/fato-ou-fake-quase-mil-checagens-na-eleicao.ghtml,https://s2.glbimg.com/5YWqWOwAv2Ikpfy3w3v1BQjzBpw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/D/G/CUNgmjT2eVxadfu7yluw/mosaico-fof-v2.png
1100,G1,-,É #FAKE que vídeo em que Malafaia critica Bolsonaro seja do 2º turno das eleições de 2018,xv,2000-01-01 00:00:00,False,Postagem usa vídeo de 2017 para sugerir que pastor rompeu com presidente eleito.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/e-fake-que-video-em-que-malafaia-critica-bolsonaro-seja-do-2o-turno-das-eleicoes-de-2018.ghtml,https://s2.glbimg.com/KC190ocOWA8rO6uoyuQJgiPsilI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/j/hXh7qjRFuJBlEq11hNvg/fato-ou-fake-header.png
1101,G1,-,É #FAKE que o TRE-SP identificou urnas que 'adulteraram os votos digitados',xv,2000-01-01 00:00:00,False,Mensagem falsa diz que teclados das urnas adulteraram os votos que eram digitados.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/10/29/e-fake-que-o-tre-sp-identificou-urnas-que-adulteraram-os-votos-digitados.ghtml,https://s2.glbimg.com/KC190ocOWA8rO6uoyuQJgiPsilI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/j/hXh7qjRFuJBlEq11hNvg/fato-ou-fake-header.png
1102,G1,-,É #FAKE que urnas estavam sem lacre em escola de Uberlândia,xv,2000-01-01 00:00:00,False,"Em vídeo, homem mostra caixas que envolvem os equipamentos abertas. Justiça Eleitoral diz que não há nenhuma irregularidade.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-que-urnas-estavam-sem-lacre-em-escola-de-uberlandia.ghtml,https://s2.glbimg.com/NI73nurOo1SdDYzNyetYcurU0d8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/3/h/9RsmdqSuiyJPSUajjfxw/caixas-lacres-mg.jpg
1103,G1,-,É #FAKE foto de Trump com camiseta pró-Bolsonaro,xv,2000-01-01 00:00:00,False,"Imagem foi obtida por meio da alteração de uma foto divulgada pela Casa Branca. Na foto original, Trump posa com camisa da seleção americana de futebol, que tem seu nome e o número 45.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-foto-de-trump-com-camiseta-pro-bolsonaro.ghtml,https://s2.glbimg.com/068vcaidJDiS4HUycRUfX8aE-zk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/E/d/l9Y2vFRUy7S2QRaKiIpA/trumpfake.jpg
1104,G1,-,É #FAKE fraude nas urnas denunciada em vídeo por eleitor no Pará,xv,2000-01-01 00:00:00,False,"Informações do vídeo que circula nas redes sociais são falsas. Na verdade, eleitor votou para o cargo de 'governador', e não para 'presidente'. ",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-video-em-que-eleitor-denuncia-fraude-nas-urnas-ao-votar-neste-2-turno.ghtml,https://s2.glbimg.com/KC190ocOWA8rO6uoyuQJgiPsilI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/j/hXh7qjRFuJBlEq11hNvg/fato-ou-fake-header.png
1105,G1,-,É #FAKE capa da Veja em que Joaquim Barbosa pede para eleitores não votarem no PT,xv,2000-01-01 00:00:00,False,Capa não foi publicada pela revista. Imagem que circula nas redes sociais é falsa. Ex-ministro do STF declarou voto em Haddad.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/10/28/e-fake-capa-da-veja-em-que-joaquim-barbosa-pede-para-eleitores-nao-votarem-no-pt.ghtml,https://s2.glbimg.com/SqxdiG4DJ8M6-ok7YV_DAHoqa8Q=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/j/R/sqINbITletA2TvNhcS1Q/fake-capa-header.png
